ending_position,raceId,curcuit_id,driverId,constructorId,starting_position,finish_status,train_test,resultId
16,917,18,16,15,13,1,1,22515
17,917,18,154,208,14,1,1,22516
0,917,18,817,9,9,2,1,22517
1,918,24,1,131,2,1,1,22518
2,918,24,13,3,4,1,1,22519
3,918,24,822,3,3,1,1,22520
4,918,24,817,9,20,1,1,22521
5,918,24,18,1,6,1,1,22522
6,918,24,807,10,12,1,1,22523
7,918,24,815,10,11,1,1,22524
8,918,24,20,9,19,1,1,22525
9,918,24,4,6,8,1,1,22526
10,918,24,8,6,7,1,1,22527
11,918,24,825,1,9,1,1,22528
12,918,24,818,5,10,1,1,22529
13,918,24,154,208,18,1,1,22530
14,918,24,3,131,1,1,1,22531
15,918,24,821,15,14,1,1,22532
16,918,24,16,15,13,1,1,22533
17,918,24,829,207,17,1,1,22534
0,918,24,155,207,16,2,1,22535
0,918,24,813,208,15,2,1,22536
0,918,24,826,5,5,2,1,22537
1,926,1,1,131,1,1,1,22538
2,926,1,3,131,2,1,1,22539
3,926,1,20,6,4,1,1,22540
4,926,1,13,3,3,1,1,22541
5,926,1,831,15,10,1,1,22542
6,926,1,817,9,6,1,1,22543
7,926,1,807,10,13,1,1,22544
8,926,1,828,15,15,1,1,22545
9,926,1,832,5,7,1,1,22546
10,926,1,815,10,14,1,1,22547
11,926,1,18,1,16,1,1,22548
0,926,1,8,6,5,2,1,22549
0,926,1,830,5,11,2,1,22550
0,926,1,154,208,8,2,1,22551
0,926,1,813,208,9,2,1,22552
0,926,1,826,9,12,2,1,22553
0,926,1,825,1,17,2,1,22554
0,926,1,822,3,0,2,1,22555
1,927,2,20,6,2,1,1,22556
2,927,2,1,131,1,1,1,22557
3,927,2,3,131,3,1,1,22558
4,927,2,8,6,11,1,1,22559
5,927,2,822,3,8,1,1,22560
6,927,2,13,3,7,1,1,22561
7,927,2,830,5,6,1,1,22562
8,927,2,832,5,15,1,1,22563
9,927,2,826,9,5,1,1,22564
10,927,2,817,9,4,1,1,22565
11,927,2,154,208,10,1,1,22566
12,927,2,831,15,16,1,1,22567
13,927,2,815,10,14,1,1,22568
14,927,2,807,10,13,1,1,22569
15,927,2,833,209,19,1,1,22570
0,927,2,813,208,12,2,1,22571
0,927,2,18,1,17,2,1,22572
0,927,2,4,1,18,2,1,22573
0,927,2,828,15,9,2,1,22574
0,927,2,829,209,0,2,1,22575
1,928,17,1,131,1,1,1,22576
2,928,17,3,131,2,1,1,22577
3,928,17,20,6,3,1,1,22578
4,928,17,8,6,6,1,1,22579
5,928,17,13,3,4,1,1,22580
6,928,17,822,3,5,1,1,22581
7,928,17,154,208,8,1,1,22582
8,928,17,831,15,9,1,1,22583
9,928,17,817,9,7,1,1,22584
10,928,17,828,15,10,1,1,22585
11,928,17,815,10,15,1,1,22586
12,928,17,4,1,18,1,1,22587
13,928,17,832,5,14,1,1,22588
14,928,17,18,1,17,1,1,22589
15,928,17,829,209,19,1,1,22590
16,928,17,833,209,20,1,1,22591
0,928,17,830,5,13,2,1,22592
0,928,17,813,208,11,2,1,22593
0,928,17,826,9,12,2,1,22594
0,928,17,807,10,16,2,1,22595
1,929,3,1,131,1,1,1,22596
2,929,3,8,6,4,1,1,22597
3,929,3,3,131,3,1,1,22598
4,929,3,822,3,5,1,1,22599
5,929,3,20,6,2,1,1,22600
6,929,3,817,9,7,1,1,22601
7,929,3,154,208,10,1,1,22602
8,929,3,815,10,11,1,1,22603
9,929,3,826,9,17,1,1,22604
10,929,3,13,3,6,1,1,22605
11,929,3,4,1,14,1,1,22606
12,929,3,831,15,12,1,1,22607
13,929,3,807,10,8,1,1,22608
14,929,3,828,15,13,1,1,22609
15,929,3,813,208,16,1,1,22610
16,929,3,829,209,18,1,1,22611
17,929,3,833,209,19,1,1,22612
0,929,3,830,5,15,2,1,22613
0,929,3,832,5,9,2,1,22614
0,929,3,18,1,20,2,1,22615
1,930,4,3,131,1,1,1,22616
2,930,4,1,131,2,1,1,22617
3,930,4,20,6,3,1,1,22618
4,930,4,822,3,4,1,1,22619
5,930,4,8,6,7,1,1,22620
6,930,4,13,3,9,1,1,22621
7,930,4,817,9,10,1,1,22622
8,930,4,154,208,11,1,1,22623
9,930,4,832,5,5,1,1,22624
10,930,4,826,9,8,1,1,22625
11,930,4,830,5,6,1,1,22626
12,930,4,831,15,15,1,1,22627
13,930,4,815,10,18,1,1,22628
14,930,4,828,15,16,1,1,22629
15,930,4,807,10,17,1,1,22630
16,930,4,18,1,14,1,1,22631
17,930,4,829,209,19,1,1,22632
18,930,4,833,209,20,1,1,22633
0,930,4,813,208,12,2,1,22634
0,930,4,4,1,13,2,1,22635
1,931,6,3,131,2,1,1,22636
2,931,6,20,6,3,1,1,22637
3,931,6,1,131,1,1,1,22638
4,931,6,826,9,5,1,1,22639
5,931,6,817,9,4,1,1,22640
6,931,6,8,6,6,1,1,22641
7,931,6,815,10,7,1,1,22642
8,931,6,18,1,10,1,1,22643
9,931,6,831,15,14,1,1,22644
10,931,6,832,5,0,1,1,22645
11,931,6,807,10,11,1,1,22646
12,931,6,154,208,15,1,1,22647
13,931,6,828,15,17,1,1,22648
14,931,6,822,3,16,1,1,22649
15,931,6,13,3,12,1,1,22650
16,931,6,833,209,19,1,1,22651
17,931,6,829,209,18,1,1,22652
0,931,6,830,5,9,2,1,22653
0,931,6,4,1,13,2,1,22654
0,931,6,813,208,8,2,1,22655
1,932,7,1,131,1,1,1,22656
2,932,7,3,131,2,1,1,22657
3,932,7,822,3,4,1,1,22658
4,932,7,8,6,3,1,1,22659
5,932,7,20,6,18,1,1,22660
6,932,7,13,3,15,1,1,22661
7,932,7,813,208,6,1,1,22662
8,932,7,807,10,7,1,1,22663
9,932,7,826,9,8,1,1,22664
10,932,7,154,208,5,1,1,22665
11,932,7,815,10,10,1,1,22666
12,932,7,832,5,11,1,1,22667
13,932,7,817,9,9,1,1,22668
14,932,7,828,15,12,1,1,22669
15,932,7,830,5,19,1,1,22670
16,932,7,831,15,14,1,1,22671
17,932,7,829,209,17,1,1,22672
0,932,7,833,209,16,2,1,22673
0,932,7,18,1,20,2,1,22674
0,932,7,4,1,13,2,1,22675
1,933,70,3,131,2,1,1,22676
2,933,70,1,131,1,1,1,22677
3,933,70,13,3,4,1,1,22678
4,933,70,20,6,3,1,1,22679
5,933,70,822,3,6,1,1,22680
6,933,70,807,10,5,1,1,22681
7,933,70,813,208,10,1,1,22682
8,933,70,830,5,7,1,1,22683
9,933,70,815,10,13,1,1,22684
10,933,70,817,9,18,1,1,22685
11,933,70,831,15,8,1,1,22686
12,933,70,826,9,15,1,1,22687
13,933,70,828,15,11,1,1,22688
14,933,70,833,209,16,1,1,22689
0,933,70,154,208,9,2,1,22690
0,933,70,832,5,12,2,1,22691
0,933,70,18,1,20,2,1,22692
0,933,70,829,209,17,2,1,22693
0,933,70,8,6,14,2,1,22694
0,933,70,4,1,19,2,1,22695
1,934,9,1,131,1,1,1,22696
2,934,9,3,131,2,1,1,22697
3,934,9,20,6,6,1,1,22698
4,934,9,13,3,3,1,1,22699
5,934,9,822,3,4,1,1,22700
6,934,9,826,9,7,1,1,22701
7,934,9,807,10,9,1,1,22702
8,934,9,8,6,5,1,1,22703
9,934,9,815,10,11,1,1,22704
10,934,9,4,1,17,1,1,22705
11,934,9,828,15,15,1,1,22706
12,934,9,833,209,20,1,1,22707
13,934,9,829,209,19,1,1,22708
0,934,9,832,5,8,2,1,22709
0,934,9,817,9,10,2,1,22710
0,934,9,830,5,13,2,1,22711
0,934,9,813,208,14,2,1,22712
0,934,9,18,1,18,2,1,22713
0,934,9,154,208,12,2,1,22714
0,934,9,831,15,16,2,1,22715
1,936,11,20,6,3,1,1,22716
2,936,11,826,9,7,1,1,22717
3,936,11,817,9,4,1,1,22718
4,936,11,830,5,9,1,1,22719
5,936,11,4,1,15,1,1,22720
6,936,11,1,131,1,1,1,22721
7,936,11,154,208,10,1,1,22722
8,936,11,3,131,2,1,1,22723
9,936,11,18,1,16,1,1,22724
10,936,11,828,15,17,1,1,22725
11,936,11,831,15,18,1,1,22726
12,936,11,13,3,8,1,1,22727
13,936,11,822,3,6,1,1,22728
14,936,11,813,208,14,1,1,22729
15,936,11,833,209,19,1,1,22730
16,936,11,829,209,20,1,1,22731
0,936,11,832,5,12,2,1,22732
0,936,11,8,6,5,2,1,22733
0,936,11,815,10,13,2,1,22734
0,936,11,807,10,11,2,1,22735
1,937,13,1,131,1,1,1,22736
2,937,13,3,131,2,1,1,22737
3,937,13,154,208,9,1,1,22738
4,937,13,826,9,12,1,1,22739
5,937,13,815,10,4,1,1,22740
6,937,13,13,3,6,1,1,22741
7,937,13,8,6,16,1,1,22742
8,937,13,830,5,18,1,1,22743
0,937,13,822,3,3,2,1,22744
10,937,13,828,15,13,1,1,22745
11,937,13,831,15,14,1,1,22746
0,937,13,20,6,8,2,1,22747
13,937,13,4,1,20,1,1,22748
14,937,13,18,1,19,1,1,22749
15,937,13,833,209,17,1,1,22750
16,937,13,829,209,15,1,1,22751
0,937,13,832,5,10,2,1,22752
0,937,13,817,9,5,2,1,22753
0,937,13,813,208,7,2,1,22754
0,937,13,807,10,11,2,1,22755
1,938,14,1,131,1,1,1,22756
2,938,14,20,6,3,1,1,22757
3,938,14,13,3,5,1,1,22758
4,938,14,822,3,6,1,1,22759
5,938,14,8,6,2,1,1,22760
6,938,14,815,10,7,1,1,22761
7,938,14,807,10,9,1,1,22762
8,938,14,817,9,19,1,1,22763
9,938,14,828,15,12,1,1,22764
10,938,14,826,9,18,1,1,22765
11,938,14,832,5,17,1,1,22766
12,938,14,830,5,20,1,1,22767
13,938,14,831,15,17,1,1,22768
14,938,14,18,1,15,1,1,22769
15,938,14,829,209,13,1,1,22770
16,938,14,833,209,14,1,1,22771
17,938,14,3,131,4,1,1,22772
18,938,14,4,1,16,1,1,22773
0,938,14,154,208,8,2,1,22774
0,938,14,813,208,10,2,1,22775
1,939,15,20,6,1,1,1,22776
2,939,15,817,9,2,1,1,22777
3,939,15,8,6,3,1,1,22778
4,939,15,3,131,6,1,1,22779
5,939,15,822,3,7,1,1,22780
6,939,15,826,9,4,1,1,22781
7,939,15,815,10,13,1,1,22782
8,939,15,830,5,8,1,1,22783
9,939,15,832,5,14,1,1,22784
10,939,15,831,15,16,1,1,22785
11,939,15,828,15,17,1,1,22786
12,939,15,813,208,18,1,1,22787
0,939,15,154,208,10,2,1,22788
14,939,15,834,209,20,1,1,22789
15,939,15,829,209,19,1,1,22790
0,939,15,18,1,15,2,1,22791
0,939,15,4,1,12,2,1,22792
0,939,15,1,131,5,2,1,22793
0,939,15,13,3,9,2,1,22794
0,939,15,807,10,11,2,1,22795
1,940,22,1,131,2,1,1,22796
2,940,22,3,131,1,1,1,22797
3,940,22,20,6,4,1,1,22798
4,940,22,8,6,6,1,1,22799
5,940,22,822,3,3,1,1,22800
6,940,22,807,10,13,1,1,22801
7,940,22,154,208,8,1,1,22802
8,940,22,813,208,11,1,1,22803
9,940,22,830,5,17,1,1,22804
10,940,22,832,5,10,1,1,22805
11,940,22,4,1,12,1,1,22806
12,940,22,815,10,9,1,1,22807
13,940,22,826,9,20,1,1,22808
14,940,22,828,15,15,1,1,22809
15,940,22,817,9,7,1,1,22810
16,940,22,18,1,14,1,1,22811
17,940,22,13,3,5,1,1,22812
18,940,22,834,209,19,1,1,22813
19,940,22,829,209,18,1,1,22814
0,940,22,831,15,16,2,1,22815
1,941,71,1,131,2,1,1,22816
2,941,71,20,6,4,1,1,22817
3,941,71,815,10,7,1,1,22818
4,941,71,13,3,15,1,1,22819
8,941,71,8,6,5,1,1,22820
6,941,71,831,15,12,1,1,22821
7,941,71,813,208,14,1,1,22822
9,941,71,18,1,13,1,1,22824
10,941,71,830,5,9,1,1,22825
11,941,71,4,1,19,1,1,22826
0,941,71,822,3,3,2,1,22827
13,941,71,833,209,18,1,1,22828
14,941,71,829,209,17,1,1,22829
0,941,71,817,9,10,2,1,22830
0,941,71,832,5,20,2,1,22831
0,941,71,154,208,8,2,1,22832
0,941,71,3,131,1,2,1,22833
0,941,71,807,10,6,2,1,22834
0,941,71,828,15,17,2,1,22835
1,942,69,1,131,2,1,1,22837
5,941,71,826,9,11,1,1,22836
2,942,69,3,131,1,1,1,22838
3,942,69,20,6,13,1,1,22839
4,942,69,830,5,8,1,1,22840
5,942,69,815,10,5,1,1,22841
6,942,69,18,1,11,1,1,22842
7,942,69,832,5,20,1,1,22843
8,942,69,813,208,12,1,1,22844
9,942,69,831,15,15,1,1,22845
10,942,69,817,9,3,1,1,22846
11,942,69,4,1,9,1,1,22847
12,942,69,834,209,17,1,1,22848
0,942,69,826,9,4,2,1,22849
0,942,69,807,10,6,2,1,22850
0,942,69,828,15,14,2,1,22851
0,942,69,8,6,18,2,1,22852
0,942,69,13,3,7,2,1,22853
0,942,69,154,208,10,2,1,22854
0,942,69,822,3,16,2,1,22855
0,942,69,829,209,19,2,1,22856
1,943,32,3,131,1,1,1,22857
2,943,32,1,131,2,1,1,22858
3,943,32,822,3,6,1,1,22859
4,943,32,826,9,4,1,1,22860
5,943,32,817,9,5,1,1,22861
6,943,32,13,3,7,1,1,22862
7,943,32,807,10,10,1,1,22863
8,943,32,815,10,9,1,1,22864
9,943,32,830,5,8,1,1,22865
10,943,32,154,208,12,1,1,22866
11,943,32,813,208,13,1,1,22867
12,943,32,828,15,14,1,1,22868
13,943,32,832,5,11,1,1,22869
14,943,32,18,1,20,1,1,22870
15,943,32,834,209,16,1,1,22871
16,943,32,829,209,17,1,1,22872
0,943,32,831,15,15,2,1,22873
0,943,32,20,6,3,2,1,22874
0,943,32,8,6,19,2,1,22875
0,943,32,4,1,18,2,1,22876
1,944,18,3,131,1,1,1,22877
2,944,18,1,131,2,1,1,22878
3,944,18,20,6,3,1,1,22879
4,944,18,8,6,4,1,1,22880
5,944,18,822,3,7,1,1,22881
6,944,18,807,10,5,1,1,22882
7,944,18,826,9,6,1,1,22883
8,944,18,154,208,14,1,1,22884
9,944,18,830,5,9,1,1,22885
10,944,18,813,208,15,1,1,22886
11,944,18,817,9,19,1,1,22887
12,944,18,815,10,11,1,1,22888
13,944,18,831,15,13,1,1,22889
14,944,18,18,1,16,1,1,22890
15,944,18,4,1,20,1,1,22891
16,944,18,828,15,12,1,1,22892
17,944,18,829,209,18,1,1,22893
18,944,18,834,209,17,1,1,22894
0,944,18,832,5,10,2,1,22895
0,944,18,13,3,8,2,1,22896
1,945,24,3,131,1,1,1,22897
2,945,24,1,131,2,1,1,22898
3,945,24,8,6,3,1,1,22899
4,945,24,20,6,15,1,1,22900
5,945,24,815,10,4,1,1,22901
6,945,24,817,9,5,1,1,22902
7,945,24,807,10,7,1,1,22903
8,945,24,13,3,8,1,1,22904
9,945,24,154,208,18,1,1,22905
10,945,24,826,9,9,1,1,22906
11,945,24,832,5,10,1,1,22907
12,945,24,18,1,12,1,1,22908
13,945,24,822,3,6,1,1,22909
14,945,24,828,15,17,1,1,22910
15,945,24,831,15,14,1,1,22911
16,945,24,830,5,11,1,1,22912
17,945,24,4,1,16,1,1,22913
18,945,24,829,209,19,1,1,22914
19,945,24,833,209,20,1,1,22915
0,945,24,813,208,13,2,1,22916
1,948,1,3,131,2,1,1,22917
2,948,1,1,131,1,1,1,22918
3,948,1,20,6,3,1,1,22919
4,948,1,817,9,8,1,1,22920
5,948,1,13,3,6,1,1,22921
6,948,1,154,210,19,1,1,22922
7,948,1,807,10,10,1,1,22923
8,948,1,822,3,16,1,1,22924
9,948,1,832,5,7,1,1,22925
10,948,1,830,5,5,1,1,22926
11,948,1,835,4,13,1,1,22927
12,948,1,825,4,14,1,1,22928
13,948,1,815,10,9,1,1,22929
14,948,1,18,1,12,1,1,22930
15,948,1,831,15,17,1,1,22931
16,948,1,836,209,21,1,1,22932
0,948,1,828,15,15,2,1,22933
0,948,1,8,6,4,2,1,22934
0,948,1,837,209,22,2,1,22935
0,948,1,821,210,20,2,1,22936
0,948,1,4,1,11,2,1,22937
0,948,1,826,9,18,2,1,22938
1,949,3,3,131,2,1,1,22939
2,949,3,8,6,4,1,1,22940
3,949,3,1,131,1,1,1,22941
4,949,3,817,9,5,1,1,22942
5,949,3,154,210,9,1,1,22943
6,949,3,830,5,10,1,1,22944
7,949,3,826,9,15,1,1,22945
8,949,3,13,3,7,1,1,22946
9,949,3,822,3,6,1,1,22947
10,949,3,838,1,12,1,1,22948
11,949,3,825,4,22,1,1,22949
12,949,3,828,15,17,1,1,22950
13,949,3,836,209,16,1,1,22951
14,949,3,831,15,21,1,1,22952
15,949,3,807,10,8,1,1,22953
16,949,3,815,10,18,1,1,22954
17,949,3,837,209,20,1,1,22955
0,949,3,832,5,11,2,1,22956
0,949,3,821,210,13,2,1,22957
0,949,3,18,1,14,2,1,22958
0,949,3,20,6,3,2,1,22959
0,949,3,835,4,19,2,1,22960
1,950,17,3,131,1,1,1,22961
2,950,17,20,6,4,1,1,22962
3,950,17,826,9,6,1,1,22963
4,950,17,817,9,2,1,1,22964
5,950,17,8,6,3,1,1,22965
6,950,17,13,3,10,1,1,22966
7,950,17,1,131,22,1,1,22967
8,950,17,830,5,9,1,1,22968
9,950,17,832,5,8,1,1,22969
10,950,17,822,3,5,1,1,22970
11,950,17,815,10,7,1,1,22971
12,950,17,4,1,11,1,1,22972
13,950,17,18,1,12,1,1,22973
14,950,17,821,210,18,1,1,22974
15,950,17,807,10,13,1,1,22975
16,950,17,828,15,15,1,1,22976
17,950,17,825,4,17,1,1,22977
18,950,17,836,209,21,1,1,22978
19,950,17,154,210,14,1,1,22979
20,950,17,831,15,16,1,1,22980
21,950,17,837,209,20,1,1,22981
22,950,17,835,4,19,1,1,22982
1,951,71,3,131,1,1,1,22983
2,951,71,1,131,10,1,1,22984
3,951,71,8,6,3,1,1,22985
4,951,71,822,3,2,1,1,22986
5,951,71,13,3,4,1,1,22987
6,951,71,4,1,14,1,1,22988
7,951,71,825,4,17,1,1,22989
8,951,71,154,210,15,1,1,22990
9,951,71,815,10,6,1,1,22991
10,951,71,18,1,12,1,1,22992
11,951,71,817,9,5,1,1,22993
12,951,71,832,5,11,1,1,22994
13,951,71,835,4,18,1,1,22995
14,951,71,828,15,22,1,1,22996
15,951,71,826,9,8,1,1,22997
16,951,71,831,15,19,1,1,22998
17,951,71,821,210,16,1,1,22999
18,951,71,836,209,20,1,1,23000
0,951,71,830,5,9,2,1,23001
0,951,71,20,6,7,2,1,23002
0,951,71,807,10,13,2,1,23003
0,951,71,837,209,21,2,1,23004
1,952,4,830,9,4,1,1,23005
2,952,4,8,6,5,1,1,23006
3,952,4,20,6,6,1,1,23007
4,952,4,817,9,3,1,1,23008
5,952,4,822,3,7,1,1,23009
6,952,4,832,5,8,1,1,23010
7,952,4,815,10,9,1,1,23011
8,952,4,13,3,18,1,1,23012
9,952,4,18,1,12,1,1,23013
10,952,4,826,5,13,1,1,23014
11,952,4,821,210,16,1,1,23015
12,952,4,828,15,19,1,1,23016
13,952,4,835,4,17,1,1,23017
14,952,4,825,4,15,1,1,23018
15,952,4,831,15,20,1,1,23019
16,952,4,836,209,21,1,1,23020
17,952,4,837,209,22,1,1,23021
0,952,4,154,210,14,2,1,23022
0,952,4,4,1,10,2,1,23023
0,952,4,807,10,11,2,1,23024
0,952,4,1,131,1,2,1,23025
0,952,4,3,131,2,2,1,23026
1,953,6,1,131,3,1,1,23027
2,953,6,817,9,1,1,1,23028
3,953,6,815,10,7,1,1,23029
4,953,6,20,6,4,1,1,23030
5,953,6,4,1,9,1,1,23031
6,953,6,807,10,5,1,1,23032
7,953,6,3,131,2,1,1,23033
8,953,6,832,5,6,1,1,23034
9,953,6,18,1,13,1,1,23035
10,953,6,13,3,14,1,1,23036
11,953,6,821,210,12,1,1,23037
12,953,6,822,3,10,1,1,23038
13,953,6,154,210,15,1,1,23039
14,953,6,836,209,20,1,1,23040
15,953,6,837,209,19,1,1,23041
0,953,6,828,15,17,2,1,23042
0,953,6,831,15,0,2,1,23043
0,953,6,830,9,0,2,1,23044
0,953,6,825,4,16,2,1,23045
0,953,6,826,5,8,2,1,23046
0,953,6,8,6,11,2,1,23047
0,953,6,835,4,18,2,1,23048
1,954,7,1,131,1,1,1,23049
2,954,7,20,6,3,1,1,23050
3,954,7,822,3,7,1,1,23051
4,954,7,830,9,5,1,1,23052
5,954,7,3,131,2,1,1,23053
6,954,7,8,6,6,1,1,23054
7,954,7,817,9,4,1,1,23055
8,954,7,807,10,9,1,1,23056
9,954,7,832,5,20,1,1,23057
10,954,7,815,10,11,1,1,23058
11,954,7,4,1,10,1,1,23059
12,954,7,826,5,15,1,1,23060
13,954,7,821,210,13,1,1,23061
14,954,7,154,210,14,1,1,23062
15,954,7,828,15,21,1,1,23063
16,954,7,825,4,22,1,1,23064
17,954,7,836,209,17,1,1,23065
18,954,7,831,15,18,1,1,23066
19,954,7,837,209,19,1,1,23067
0,954,7,13,3,8,2,1,23068
0,954,7,835,4,16,2,1,23069
0,954,7,18,1,12,2,1,23070
1,955,73,3,131,1,1,1,23071
2,955,73,20,6,3,1,1,23072
3,955,73,815,10,7,1,1,23073
4,955,73,8,6,4,1,1,23074
5,955,73,1,131,10,1,1,23075
6,955,73,822,3,8,1,1,23076
7,955,73,817,9,2,1,1,23077
8,955,73,830,9,9,1,1,23078
9,955,73,807,10,12,1,1,23079
10,955,73,13,3,5,1,1,23080
11,955,73,18,1,19,1,1,23081
12,955,73,831,15,15,1,1,23082
13,955,73,154,210,11,1,1,23083
14,955,73,825,4,22,1,1,23084
15,955,73,835,4,21,1,1,23085
16,955,73,821,210,14,1,1,23086
17,955,73,828,15,20,1,1,23087
18,955,73,837,209,16,1,1,23088
0,955,73,4,1,13,2,1,23089
0,955,73,836,209,17,2,1,23090
0,955,73,832,5,18,2,1,23091
0,955,73,826,5,6,2,1,23092
1,956,70,1,131,1,1,1,23093
2,956,70,830,9,8,1,1,23094
3,956,70,8,6,4,1,1,23095
4,956,70,3,131,6,1,1,23096
5,956,70,817,9,5,1,1,23097
6,956,70,18,1,3,1,1,23098
7,956,70,154,210,13,1,1,23099
8,956,70,832,5,15,1,1,23100
9,956,70,822,3,7,1,1,23101
10,956,70,836,209,12,1,1,23102
11,956,70,821,210,11,1,1,23103
12,956,70,835,4,19,1,1,23104
13,956,70,831,15,21,1,1,23105
14,956,70,825,4,17,1,1,23106
15,956,70,828,15,18,1,1,23107
16,956,70,837,209,20,1,1,23108
0,956,70,815,10,16,2,1,23109
0,956,70,4,1,14,2,1,23110
0,956,70,807,10,2,2,1,23111
0,956,70,13,3,0,2,1,23112
0,956,70,20,6,9,2,1,23113
0,956,70,826,5,0,2,1,23114
1,957,9,1,131,1,1,1,23115
2,957,9,830,9,3,1,1,23116
3,957,9,3,131,2,1,1,23117
4,957,9,817,9,4,1,1,23118
5,957,9,8,6,5,1,1,23119
6,957,9,815,10,10,1,1,23120
7,957,9,807,10,8,1,1,23121
8,957,9,832,5,7,1,1,23122
9,957,9,20,6,11,1,1,23123
10,957,9,826,5,15,1,1,23124
11,957,9,13,3,12,1,1,23125
12,957,9,18,1,17,1,1,23126
13,957,9,4,1,9,1,1,23127
14,957,9,822,3,6,1,1,23128
15,957,9,831,15,21,1,1,23129
16,957,9,821,210,14,1,1,23130
0,957,9,825,4,16,2,1,23131
0,957,9,835,4,18,2,1,23132
0,957,9,837,209,19,2,1,23133
0,957,9,154,210,13,2,1,23134
0,957,9,828,15,22,2,1,23135
0,957,9,836,209,20,2,1,23136
1,958,11,1,131,2,1,1,23137
2,958,11,3,131,1,1,1,23138
3,958,11,817,9,3,1,1,23139
4,958,11,20,6,5,1,1,23140
5,958,11,830,9,4,1,1,23141
6,958,11,8,6,14,1,1,23142
7,958,11,4,1,7,1,1,23143
8,958,11,832,5,6,1,1,23144
9,958,11,822,3,10,1,1,23145
10,958,11,807,10,9,1,1,23146
11,958,11,815,10,13,1,1,23147
12,958,11,835,4,17,1,1,23148
13,958,11,821,210,15,1,1,23149
14,958,11,154,210,11,1,1,23150
15,958,11,825,4,19,1,1,23151
16,958,11,826,5,12,1,1,23152
17,958,11,831,15,16,1,1,23153
18,958,11,13,3,18,1,1,23154
19,958,11,836,209,20,1,1,23155
20,958,11,828,15,22,1,1,23156
21,958,11,837,209,21,1,1,23157
0,958,11,18,1,8,2,1,23158
1,959,10,1,131,2,1,1,23159
2,959,10,817,9,3,1,1,23160
3,959,10,830,9,4,1,1,23161
4,959,10,3,131,1,1,1,23162
5,959,10,20,6,6,1,1,23163
6,959,10,8,6,5,1,1,23164
7,959,10,807,10,8,1,1,23165
8,959,10,18,1,12,1,1,23166
9,959,10,822,3,7,1,1,23167
10,959,10,815,10,9,1,1,23168
11,959,10,821,210,11,1,1,23169
12,959,10,4,1,13,1,1,23170
13,959,10,154,210,20,1,1,23171
14,959,10,832,5,15,1,1,23172
15,959,10,826,5,18,1,1,23173
16,959,10,825,4,16,1,1,23174
17,959,10,836,209,17,1,1,23175
18,959,10,828,15,22,1,1,23176
19,959,10,835,4,14,1,1,23177
20,959,10,837,209,19,1,1,23178
0,959,10,831,15,21,2,1,23179
0,959,10,13,3,10,2,1,23180
1,960,13,3,131,1,1,1,23181
2,960,13,817,9,5,1,1,23182
3,960,13,1,131,21,1,1,23183
4,960,13,807,10,7,1,1,23184
5,960,13,815,10,6,1,1,23185
6,960,13,20,6,4,1,1,23186
7,960,13,4,1,22,1,1,23187
8,960,13,822,3,8,1,1,23188
9,960,13,8,6,3,1,1,23189
10,960,13,13,3,10,1,1,23190
11,960,13,830,9,2,1,1,23191
12,960,13,821,210,18,1,1,23192
13,960,13,154,210,11,1,1,23193
14,960,13,826,5,19,1,1,23194
15,960,13,835,4,13,1,1,23195
16,960,13,839,209,17,1,1,23196
17,960,13,831,15,16,1,1,23197
0,960,13,825,4,12,2,1,23198
0,960,13,828,15,20,2,1,23199
0,960,13,832,5,14,2,1,23200
0,960,13,18,1,9,2,1,23201
0,960,13,836,209,15,2,1,23202
1,961,14,3,131,2,1,1,23203
2,961,14,1,131,1,1,1,23204
3,961,14,20,6,3,1,1,23205
4,961,14,8,6,4,1,1,23206
5,961,14,817,9,6,1,1,23207
6,961,14,822,3,5,1,1,23208
7,961,14,830,9,7,1,1,23209
8,961,14,815,10,8,1,1,23210
9,961,14,13,3,11,1,1,23211
10,961,14,807,10,9,1,1,23212
11,961,14,154,210,17,1,1,23213
12,961,14,18,1,14,1,1,23214
13,961,14,821,210,10,1,1,23215
14,961,14,4,1,12,1,1,23216
15,961,14,832,5,15,1,1,23217
16,961,14,828,15,19,1,1,23218
17,961,14,825,4,21,1,1,23219
18,961,14,839,209,22,1,1,23220
0,961,14,826,5,16,2,1,23221
0,961,14,836,209,13,2,1,23222
0,961,14,835,4,20,2,1,23223
0,961,14,831,15,18,2,1,23224
1,962,15,3,131,1,1,1,23225
2,962,15,817,9,2,1,1,23226
3,962,15,1,131,3,1,1,23227
4,962,15,8,6,5,1,1,23228
5,962,15,20,6,22,1,1,23229
6,962,15,830,9,4,1,1,23230
7,962,15,4,1,9,1,1,23231
8,962,15,815,10,17,1,1,23232
9,962,15,826,5,7,1,1,23233
10,962,15,825,4,15,1,1,23234
11,962,15,821,210,13,1,1,23235
12,962,15,13,3,11,1,1,23236
13,962,15,831,15,16,1,1,23237
14,962,15,832,5,6,1,1,23238
15,962,15,835,4,18,1,1,23239
16,962,15,836,209,19,1,1,23240
17,962,15,828,15,14,1,1,23241
18,962,15,839,209,21,1,1,23242
0,962,15,18,1,12,2,1,23243
0,962,15,822,3,10,2,1,23244
0,962,15,807,10,8,2,1,23245
0,962,15,154,210,20,2,1,23246
1,963,2,817,9,4,1,1,23247
2,963,2,830,9,3,1,1,23248
3,963,2,3,131,2,1,1,23249
